Source,Target,Type,Weight
UgzU4aVgHdHUIbdBm0V4AaABAg,Mfx-fux7NGE,Directed,1
Ugw3zUNGWgHLn0hi3sh4AaABAg,Mfx-fux7NGE,Directed,1
UgyoypslRt-kJFyW3Kt4AaABAg,Mfx-fux7NGE,Directed,1
UgxUk0vEzA3ibuZ4OLx4AaABAg,Mfx-fux7NGE,Directed,1
UgwG2ujp-kSn3BW5cTh4AaABAg,Mfx-fux7NGE,Directed,1
UgzAHMKhhF1b9J1tK9x4AaABAg,Mfx-fux7NGE,Directed,1
Ugy2KuCd7XRGwY0-JnB4AaABAg,Mfx-fux7NGE,Directed,1
UgyIHlplPTMcgKUH5-x4AaABAg,Mfx-fux7NGE,Directed,1
Ugwce1VBsTgigKSOGg14AaABAg,Mfx-fux7NGE,Directed,1
UgztnfocJybzvZE9Q4F4AaABAg,Mfx-fux7NGE,Directed,1
UgzOB90fd2x0PZflaSd4AaABAg,Mfx-fux7NGE,Directed,1
Ugzt-rEQ7VN4g997a_F4AaABAg,Mfx-fux7NGE,Directed,1
UgyDDK_HIE1eTbTFBvp4AaABAg,Mfx-fux7NGE,Directed,1
UgyhkM7fOB7o7YfgO6N4AaABAg,Mfx-fux7NGE,Directed,1
UgweDRwVHpZGJVuuzV54AaABAg,Mfx-fux7NGE,Directed,1
UgxUMrR3hBhjDi9PTV14AaABAg,Mfx-fux7NGE,Directed,1
UgyGIfRCG__3XhZwln94AaABAg,Mfx-fux7NGE,Directed,1
UgyJp63FyeTFJTknnkN4AaABAg,Mfx-fux7NGE,Directed,1
UgzHeJLIWlL8UxQqeUZ4AaABAg,Mfx-fux7NGE,Directed,1
Ugxdr2_7pyrhE-YOjh94AaABAg,Mfx-fux7NGE,Directed,1
UgxQAXXe7LVyn4ctsTV4AaABAg,Mfx-fux7NGE,Directed,1
Ugx3JFRfvA45DksW1jN4AaABAg,Mfx-fux7NGE,Directed,1
UgzCTcPSt_5hqemWxK54AaABAg,Mfx-fux7NGE,Directed,1
UgyOrnh3ong6wy45fNl4AaABAg,Mfx-fux7NGE,Directed,1
UgxnIaPlwBNQiwqvBDJ4AaABAg,Mfx-fux7NGE,Directed,1
Ugx8OyUhboTeRY2GER94AaABAg,Mfx-fux7NGE,Directed,1
UgwXnf3PyXv5U6XOm3d4AaABAg,Mfx-fux7NGE,Directed,1
UgzxMElNUoIWcVCIBNJ4AaABAg,Mfx-fux7NGE,Directed,1
UgyvuRXV50e-QO7BEX14AaABAg,Mfx-fux7NGE,Directed,1
UgzVEU1X_Aix79eHyRV4AaABAg,Mfx-fux7NGE,Directed,1
UgyBNd5aoxh76kej0Ax4AaABAg,Mfx-fux7NGE,Directed,1
UgxFPp-Ae_HquylJan94AaABAg,Mfx-fux7NGE,Directed,1
UgyeGkXGMXbWIbTaVQd4AaABAg,Mfx-fux7NGE,Directed,1
UgzC0LyQEt63Njnfj-J4AaABAg,Mfx-fux7NGE,Directed,1
Ugx-pxUCVlSspIR8F3h4AaABAg,Mfx-fux7NGE,Directed,1
UgxoOIJ62ZDfn1Kv3Vl4AaABAg,Mfx-fux7NGE,Directed,1
UgxMsYLC-s2lu59lkv94AaABAg,Mfx-fux7NGE,Directed,1
UgwQBr4eXWPXOl9DaM14AaABAg,Mfx-fux7NGE,Directed,1
UgzoFn0j6bwmGaY1UDh4AaABAg,Mfx-fux7NGE,Directed,1
UgwOS_QDeYbB248jxTJ4AaABAg,Mfx-fux7NGE,Directed,1
UgxckO7Xt_EYZVy1j2F4AaABAg,Mfx-fux7NGE,Directed,1
UgxaYJcmrCzsgI-cyHN4AaABAg,Mfx-fux7NGE,Directed,1
Ugwr7VYZ7erIlq2VoJl4AaABAg,Mfx-fux7NGE,Directed,1
Ugw-gCltukDRw_80ZSd4AaABAg,Mfx-fux7NGE,Directed,1
UgxIjd4Ojm7gySapx5d4AaABAg,Mfx-fux7NGE,Directed,1
UgyFPWp8JEqtkCP-nSh4AaABAg,Mfx-fux7NGE,Directed,1
Ugwf-PEPTww2YOQwLUl4AaABAg,Mfx-fux7NGE,Directed,1
UgyhEKV2E51PA72ogdx4AaABAg,I0EsOFDA6uM,Directed,1
UgwzKjHAhNnBZn_C0mR4AaABAg,I0EsOFDA6uM,Directed,1
UgxRs-YeeND2F0hTvAx4AaABAg,I0EsOFDA6uM,Directed,1
UgzD2GVGgcT7ChOldhJ4AaABAg,I0EsOFDA6uM,Directed,1
UgwXhwPoSzJQxEoS85F4AaABAg,I0EsOFDA6uM,Directed,1
Ugwj6ZZGbfHc4j3wX8F4AaABAg,I0EsOFDA6uM,Directed,1
Ugw2ODzvoSjuNmjkBfd4AaABAg,I0EsOFDA6uM,Directed,1
Ugy7hY8J-IbuAx6rQ-t4AaABAg,I0EsOFDA6uM,Directed,1
UgywXyQR31WA2Ryv79Z4AaABAg,I0EsOFDA6uM,Directed,1
Ugy9VwLtFzuf7-4rGah4AaABAg,I0EsOFDA6uM,Directed,1
Ugx1zxKehG5BJzz8n054AaABAg,I0EsOFDA6uM,Directed,1
Ugye3um95Qw-Lsmj4BB4AaABAg,I0EsOFDA6uM,Directed,1
Ugw3lm6Oup0ndjEpZt94AaABAg,I0EsOFDA6uM,Directed,1
Ugzz5BAkaU_jkn-1puJ4AaABAg,I0EsOFDA6uM,Directed,1
UgywsyQ8mBb7kOIrBep4AaABAg,I0EsOFDA6uM,Directed,1
UgwKg2ns00JPHodrnIp4AaABAg,I0EsOFDA6uM,Directed,1
UgyOgo79tAWPeDffF2N4AaABAg,I0EsOFDA6uM,Directed,1
Ugy330lBnYymd0usjuR4AaABAg,I0EsOFDA6uM,Directed,1
UgzM4bv39WiqfEsjWox4AaABAg,I0EsOFDA6uM,Directed,1
Ugy-xrBP5_zhlX-CMFR4AaABAg,I0EsOFDA6uM,Directed,1
UgySrrKJT8dmXRNdc794AaABAg,I0EsOFDA6uM,Directed,1
UgwWnPFKCL_3wuGvuLZ4AaABAg,I0EsOFDA6uM,Directed,1
UgzlxZ1ULi-vsYaFMaJ4AaABAg,I0EsOFDA6uM,Directed,1
UgzFynKNRn4cbHMmVAJ4AaABAg,I0EsOFDA6uM,Directed,1
Ugwn8VqQF88IpVcpIRt4AaABAg,I0EsOFDA6uM,Directed,1
UgwwkIGKKqkbzXKWK214AaABAg,I0EsOFDA6uM,Directed,1
UgyKOH8D_92smZnqW1t4AaABAg,I0EsOFDA6uM,Directed,1
UgwczeDFvPzNJDNgixx4AaABAg,I0EsOFDA6uM,Directed,1
UgxnXIOHlJKn8WQ__j14AaABAg,I0EsOFDA6uM,Directed,1
Ugw-98zd7mABhs2E7mJ4AaABAg,I0EsOFDA6uM,Directed,1
UgyRiure5GDxULf0teZ4AaABAg,I0EsOFDA6uM,Directed,1
Ugz4Ht93mJgDzXoMj9F4AaABAg,I0EsOFDA6uM,Directed,1
UgwMILJcT7slzB2l2It4AaABAg,I0EsOFDA6uM,Directed,1
UgzRL5MFC-Z1Oh_HoER4AaABAg,I0EsOFDA6uM,Directed,1
UgzEjbAGoMJZAcuBbLV4AaABAg,I0EsOFDA6uM,Directed,1
UgzRzD0SjyJwIxQATL94AaABAg,I0EsOFDA6uM,Directed,1
UgxA6XZ8vIfQjL9QGx14AaABAg,I0EsOFDA6uM,Directed,1
UgwA94G4c0MYBZcZqn54AaABAg,I0EsOFDA6uM,Directed,1
UgzmVpPYAkv1qolBjPl4AaABAg,I0EsOFDA6uM,Directed,1
UgyPw03zT8WTyXGhwrZ4AaABAg,I0EsOFDA6uM,Directed,1
UgwTBvQGPE_QlqTv3kx4AaABAg,I0EsOFDA6uM,Directed,1
UgxyE-zValS8kaw-x4p4AaABAg,I0EsOFDA6uM,Directed,1
Ugx9TUgsFPGetk7474x4AaABAg,I0EsOFDA6uM,Directed,1
UgzWHw54L4cDxMqHVsJ4AaABAg,I0EsOFDA6uM,Directed,1
UgxzIX9XBnSvEPV45tx4AaABAg,I0EsOFDA6uM,Directed,1
UgyfQevdMV6OHFYf6W54AaABAg,I0EsOFDA6uM,Directed,1
UgynpBpj5hGWUzukoul4AaABAg,I0EsOFDA6uM,Directed,1
UgwqMpLT612sY3wFIu54AaABAg,I0EsOFDA6uM,Directed,1
UgwMWXl0OLbK9gRA2bN4AaABAg,I0EsOFDA6uM,Directed,1
UgyfjCLey9WgTEtUskx4AaABAg,I0EsOFDA6uM,Directed,1
UgyBjPxPWB1LgHKvYT94AaABAg,I0EsOFDA6uM,Directed,1
UgyTjP4GC7Uq5Lan_PZ4AaABAg,I0EsOFDA6uM,Directed,1
Ugxa6sY-ntQNpmzSiQ94AaABAg,I0EsOFDA6uM,Directed,1
Ugx78-fzcSlLLFFos1B4AaABAg,I0EsOFDA6uM,Directed,1
UgzV-YXDSrNWyteUSD14AaABAg,I0EsOFDA6uM,Directed,1
UgywhJli4Avq2ofdxAB4AaABAg,I0EsOFDA6uM,Directed,1
UgwyQwT6zG68xZbwEMd4AaABAg,I0EsOFDA6uM,Directed,1
UgyHTsR5fMyijSsez1h4AaABAg,I0EsOFDA6uM,Directed,1
UgzsigdWgwBYtDh_IDZ4AaABAg,I0EsOFDA6uM,Directed,1
Ugwnl_gPd0SuEVBp9b94AaABAg,I0EsOFDA6uM,Directed,1
UgxPAdP_L6bHf7mCEMF4AaABAg,I0EsOFDA6uM,Directed,1
UgwZTxFgnzeICHw1uIB4AaABAg,I0EsOFDA6uM,Directed,1
UgyuPCFHV2d1K5Syqdh4AaABAg,I0EsOFDA6uM,Directed,1
UgyrkSbhhTD1vpDhwJF4AaABAg,I0EsOFDA6uM,Directed,1
Ugz1Yj2R_Tkm4BgHPgR4AaABAg,I0EsOFDA6uM,Directed,1
Ugxw6LwiO9aTvCMowPl4AaABAg,I0EsOFDA6uM,Directed,1
UgwhjSPKKeQIbLIetix4AaABAg,I0EsOFDA6uM,Directed,1
UgyaEUgfpJZBO9k4C254AaABAg,I0EsOFDA6uM,Directed,1
Ugy3Lh6lWiXcEDlanTZ4AaABAg,I0EsOFDA6uM,Directed,1
UgxTAAI0lWtYYw3uXgt4AaABAg,I0EsOFDA6uM,Directed,1
Ugza6ePXI_f4jsLsAG14AaABAg,I0EsOFDA6uM,Directed,1
UgypIMIQ0O_F8W5PLvd4AaABAg,I0EsOFDA6uM,Directed,1
Ugz9RcPqW2e95aHJ3T54AaABAg,I0EsOFDA6uM,Directed,1
UgzAaFGrBruXW6qdxzR4AaABAg,I0EsOFDA6uM,Directed,1
UgysrVXFEbsOZEXXUV54AaABAg,I0EsOFDA6uM,Directed,1
UgyjCydSd5WNJWGkruB4AaABAg,I0EsOFDA6uM,Directed,1
UgwWIx_W2tAGyoNtFpd4AaABAg,I0EsOFDA6uM,Directed,1
UgxRnCIWBNHiR1qtf854AaABAg,I0EsOFDA6uM,Directed,1
UgwH9IkpiazK7B1MkvN4AaABAg,I0EsOFDA6uM,Directed,1
UgxpGlAquCVELRY54414AaABAg,I0EsOFDA6uM,Directed,1
UgwZNA4egx2kqzN4uZV4AaABAg,I0EsOFDA6uM,Directed,1
UgwhxmcpSJYCWcb0PMN4AaABAg,I0EsOFDA6uM,Directed,1
UgxhwLZf21u2QG74mSV4AaABAg,I0EsOFDA6uM,Directed,1
Ugy0yAVJUwdnOtKzZ194AaABAg,I0EsOFDA6uM,Directed,1
Ugxu7SdNIm_3hd56Prt4AaABAg,I0EsOFDA6uM,Directed,1
Ugy0ZEaJHskZF3TbQll4AaABAg,I0EsOFDA6uM,Directed,1
UgzQVtTDjgskJk3epah4AaABAg,I0EsOFDA6uM,Directed,1
UgwiZV9gm7siHxKbtGJ4AaABAg,I0EsOFDA6uM,Directed,1
UgxHdVUr3r1XP5Plpht4AaABAg,I0EsOFDA6uM,Directed,1
UgyNccBq34nJN40hVH14AaABAg,I0EsOFDA6uM,Directed,1
UgyZUdxymloe9qXc2xx4AaABAg,I0EsOFDA6uM,Directed,1
Ugz8bqfFBQQ4Sapd2b54AaABAg,I0EsOFDA6uM,Directed,1
Ugzgm07Hsz_FQMNHNz94AaABAg,I0EsOFDA6uM,Directed,1
UgwwWAUvWpSu_4RTTJl4AaABAg,I0EsOFDA6uM,Directed,1
UgxhAXGY7ZE-DbJMfR54AaABAg,I0EsOFDA6uM,Directed,1
Ugw8wHeuzQGPnhX4DYx4AaABAg,I0EsOFDA6uM,Directed,1
UgygPZ7ACuGgL17QvSB4AaABAg,I0EsOFDA6uM,Directed,1
UgwA4WEiOGEPXY47tlt4AaABAg,I0EsOFDA6uM,Directed,1
Ugz7yevpLS62SdNi7wp4AaABAg,I0EsOFDA6uM,Directed,1
Ugy86SnHF37_5KFFaBx4AaABAg,I0EsOFDA6uM,Directed,1
UgzgoZTvLjQpH5jxu914AaABAg,I0EsOFDA6uM,Directed,1
Ugya7WBojvvP9svvMXp4AaABAg,I0EsOFDA6uM,Directed,1
UgzZrBolwCFCuvp2wBF4AaABAg,I0EsOFDA6uM,Directed,1
UgzaVHZtcUk1v-i7jpB4AaABAg,I0EsOFDA6uM,Directed,1
UgxB_J6HLuJ2qhpBeDZ4AaABAg,I0EsOFDA6uM,Directed,1
Ugyg-mpMnjJlO2a95Vt4AaABAg,I0EsOFDA6uM,Directed,1
UgzQ3OqraFvmixCIvzh4AaABAg,I0EsOFDA6uM,Directed,1
UgwNsxitrteq6iFhpMV4AaABAg,I0EsOFDA6uM,Directed,1
Ugwq4A8TAZj7cARXcAp4AaABAg,I0EsOFDA6uM,Directed,1
UgxTRgnowYIBhhbvVX54AaABAg,I0EsOFDA6uM,Directed,1
Ugxu4utUdfQsJJqFTRF4AaABAg,I0EsOFDA6uM,Directed,1
UgxcHFGk5he5G_bPQ7Z4AaABAg,I0EsOFDA6uM,Directed,1
UgwUWuketjHm137cf-J4AaABAg,I0EsOFDA6uM,Directed,1
UgxcSjvh7WxLF7VufZp4AaABAg,I0EsOFDA6uM,Directed,1
UgxjHU60CDITpGneWAJ4AaABAg,I0EsOFDA6uM,Directed,1
UgytOJvidYaVcDcDUcN4AaABAg,I0EsOFDA6uM,Directed,1
UgzbF-cxwDfkcdmWH7l4AaABAg,I0EsOFDA6uM,Directed,1
UgyNCMae7TpzLbIsEFl4AaABAg,I0EsOFDA6uM,Directed,1
Ugwex9dJ4onBjAmosjR4AaABAg,I0EsOFDA6uM,Directed,1
UgxGpZTL_2kxliB8UlJ4AaABAg,I0EsOFDA6uM,Directed,1
Ugw_MaqQxKqR55zE4nV4AaABAg,I0EsOFDA6uM,Directed,1
UgwvAOFqQOIsEepS8p14AaABAg,I0EsOFDA6uM,Directed,1
Ugw3tNJyntNHnM3wvYx4AaABAg,I0EsOFDA6uM,Directed,1
UgxWlFmX5M1SC0N56PR4AaABAg,I0EsOFDA6uM,Directed,1
UgxYI4pG70nyRQtm5E54AaABAg,I0EsOFDA6uM,Directed,1
UgwDZrWcfl9fO5GE8ml4AaABAg,I0EsOFDA6uM,Directed,1
Ugye_1I6kFnnKU7SZj54AaABAg,I0EsOFDA6uM,Directed,1
UgxTuBfWqu8HrRucKVB4AaABAg,I0EsOFDA6uM,Directed,1
Ugy-JlxW7A_V5IvpZ854AaABAg,I0EsOFDA6uM,Directed,1
Ugw9vU1TpjhZwvGOjFF4AaABAg,I0EsOFDA6uM,Directed,1
UgyQ5foImmiJRgIarEx4AaABAg,I0EsOFDA6uM,Directed,1
UgynsNHNeavjeCIDw3V4AaABAg,I0EsOFDA6uM,Directed,1
UgycqIPwYpRxl6HcG7p4AaABAg,I0EsOFDA6uM,Directed,1
UgxaAQBcLVMihtf2t_R4AaABAg,I0EsOFDA6uM,Directed,1
UgxbuTE3olDGNJJmeGN4AaABAg,I0EsOFDA6uM,Directed,1
Ugy4LjeaMaUv9jbj4MZ4AaABAg,I0EsOFDA6uM,Directed,1
Ugy8MZxYkbnN30FuFON4AaABAg,I0EsOFDA6uM,Directed,1
UgxPL6PD4Ns8h2AcplV4AaABAg,I0EsOFDA6uM,Directed,1
UgwuGCnZHEd9svMLQnN4AaABAg,I0EsOFDA6uM,Directed,1
Ugx14NH71skXEtNachd4AaABAg,I0EsOFDA6uM,Directed,1
UgymaSkUpVcTjDq7_8F4AaABAg,I0EsOFDA6uM,Directed,1
UgwJM7VcKeHS8CWAL_l4AaABAg,I0EsOFDA6uM,Directed,1
UgwAAeBu668YLnRDhVB4AaABAg,I0EsOFDA6uM,Directed,1
UgzuYz-C60L6B0a4j3B4AaABAg,I0EsOFDA6uM,Directed,1
UgzYF9TQQXD8xwFAo3l4AaABAg,I0EsOFDA6uM,Directed,1
Ugwn73LRgR1KbwxFZy14AaABAg,I0EsOFDA6uM,Directed,1
UgzgCwSTgbnuUgSk0mN4AaABAg,I0EsOFDA6uM,Directed,1
UgybpnoV2ZrrYgbBykd4AaABAg,I0EsOFDA6uM,Directed,1
Ugy_T1r488fVnfYubod4AaABAg,I0EsOFDA6uM,Directed,1
UgxHKTUba3A1xu_3WUx4AaABAg,I0EsOFDA6uM,Directed,1
UgzlNAjU2B1fY6zwk3R4AaABAg,I0EsOFDA6uM,Directed,1
UgziI8vWPU_IpkDxbHJ4AaABAg,I0EsOFDA6uM,Directed,1
UgyLuUOA-Y8JgWBAsjt4AaABAg,I0EsOFDA6uM,Directed,1
UgwFy9Nc-KL2pSpV0Gl4AaABAg,I0EsOFDA6uM,Directed,1
UgwjAiAzzPvMOtNpt594AaABAg,I0EsOFDA6uM,Directed,1
UgyZp0r21Rm6ms4u87N4AaABAg,I0EsOFDA6uM,Directed,1
UgxNTehWK_O7DVuc1054AaABAg,I0EsOFDA6uM,Directed,1
UgyC-wGbOKjiN-vEBoF4AaABAg,I0EsOFDA6uM,Directed,1
Ugwyjm27B54Y9EXtwh94AaABAg,I0EsOFDA6uM,Directed,1
UgzF8LrBYdEika6Wgbp4AaABAg,I0EsOFDA6uM,Directed,1
UgwAYZYtujNEo9BW3BJ4AaABAg,I0EsOFDA6uM,Directed,1
UgyF3qthY2EYqConvy94AaABAg,I0EsOFDA6uM,Directed,1
UgzPN0dIHL2NTdqBuvR4AaABAg,I0EsOFDA6uM,Directed,1
UgzR3gMMFHIIXKgM-Bt4AaABAg,I0EsOFDA6uM,Directed,1
UgwvT2YMTtgMNU56fY54AaABAg,I0EsOFDA6uM,Directed,1
UgyomctyH97CdZ076iR4AaABAg,I0EsOFDA6uM,Directed,1
Ugw7iZxaxCX3q9oMol14AaABAg,I0EsOFDA6uM,Directed,1
UgzF6DzkJcPMrecmUZd4AaABAg,I0EsOFDA6uM,Directed,1
UgxTDwbPqRO0bkC_LQB4AaABAg,I0EsOFDA6uM,Directed,1
Ugz8xIZ4Ty2O-5XDATl4AaABAg,I0EsOFDA6uM,Directed,1
UgzwUR2NSWfAqKzeWqZ4AaABAg,I0EsOFDA6uM,Directed,1
UgxTJ5heSk4gqfBvfvF4AaABAg,I0EsOFDA6uM,Directed,1
UgwyWoUsH3GHBni6hnB4AaABAg,I0EsOFDA6uM,Directed,1
UgxXSinmSw3TbE1TSAR4AaABAg,I0EsOFDA6uM,Directed,1
UgzoTHjLUfbVT911yY14AaABAg,I0EsOFDA6uM,Directed,1
UgxwgHfG_3xxL2ofjl94AaABAg,I0EsOFDA6uM,Directed,1
UgxME6HcYcb-6dUcZh14AaABAg,I0EsOFDA6uM,Directed,1
Ugw-HE51LXHeeus21-Z4AaABAg,I0EsOFDA6uM,Directed,1
UgxUTsFW8QsvXcKu4EF4AaABAg,I0EsOFDA6uM,Directed,1
UgwTpRQeLm4-bcpWgfR4AaABAg,I0EsOFDA6uM,Directed,1
UgwNCM8bdO9UCgt7KPZ4AaABAg,I0EsOFDA6uM,Directed,1
UgyfunDpLqOZDnqkM894AaABAg,I0EsOFDA6uM,Directed,1
UgzYahf8PwwWFpzcZrl4AaABAg,I0EsOFDA6uM,Directed,1
UgxZMLU92nbasv2i1xN4AaABAg,I0EsOFDA6uM,Directed,1
Ugx47-KKMKd-ixckzbJ4AaABAg,I0EsOFDA6uM,Directed,1
UgxR1XS4BV4Eq5gVK_F4AaABAg,I0EsOFDA6uM,Directed,1
UgyogMKEpN6Mlv386oJ4AaABAg,I0EsOFDA6uM,Directed,1
UgwTLm_86WJcVX7Ot-94AaABAg,I0EsOFDA6uM,Directed,1
UgzDIZm4gF1JOIThcgJ4AaABAg,I0EsOFDA6uM,Directed,1
UgwYf21D2sGfx_kJ64B4AaABAg,I0EsOFDA6uM,Directed,1
UgyTJqhOibp_wonhI554AaABAg,I0EsOFDA6uM,Directed,1
UgwO8GHfQirKRYjnQLd4AaABAg,I0EsOFDA6uM,Directed,1
Ugwz8GHFKRYPo1gc2EB4AaABAg,I0EsOFDA6uM,Directed,1
Ugz-ceJzZwZFvgwfkwh4AaABAg,I0EsOFDA6uM,Directed,1
UgxeVCcOfSFn49m8W6R4AaABAg,I0EsOFDA6uM,Directed,1
Ugxu1F0RsA4tncRAYKB4AaABAg,I0EsOFDA6uM,Directed,1
Ugx47nrYvP4fHDgZ6Bd4AaABAg,I0EsOFDA6uM,Directed,1
Ugwlyt_VM8ctEKLWkSp4AaABAg,I0EsOFDA6uM,Directed,1
UgxZXBxd3r0Qe5Pt_hp4AaABAg,I0EsOFDA6uM,Directed,1
UgxjyYBlhgicUKxw3E94AaABAg,I0EsOFDA6uM,Directed,1
UgwQTDy9PrvuejCUj754AaABAg,I0EsOFDA6uM,Directed,1
Ugx4FdVh_KHVbH-8xLR4AaABAg,I0EsOFDA6uM,Directed,1
Ugx_fLaFxXn6DgT_b9d4AaABAg,I0EsOFDA6uM,Directed,1
UgzaqwGPh2-6oAr4hy94AaABAg,I0EsOFDA6uM,Directed,1
UgxWncoTCJkL2Ltdo694AaABAg,I0EsOFDA6uM,Directed,1
UgzlFJ9_UwbA0AQ7aGx4AaABAg,I0EsOFDA6uM,Directed,1
UgwOyhJ2r_dUOIkhGVh4AaABAg,I0EsOFDA6uM,Directed,1
UgyB_9qNOuMlYhAAKiB4AaABAg,I0EsOFDA6uM,Directed,1
Ugyef0DUplsiMndycnJ4AaABAg,I0EsOFDA6uM,Directed,1
Ugz_GViSXT4y296ZNBd4AaABAg,I0EsOFDA6uM,Directed,1
UgxwSljeM-QmdEwsjmd4AaABAg,I0EsOFDA6uM,Directed,1
Ugyxxk2U4E5TP2Jr7zt4AaABAg,I0EsOFDA6uM,Directed,1
UgwcyLf0rLMzFMVa-RV4AaABAg,I0EsOFDA6uM,Directed,1
Ugw1UQy__rVfrnk9BWN4AaABAg,I0EsOFDA6uM,Directed,1
UgyNhwtIkQz3fXAwM1Z4AaABAg,I0EsOFDA6uM,Directed,1
UgyMHDAq7gcWbqt38PN4AaABAg,I0EsOFDA6uM,Directed,1
Ugy7OZ9d8QjElPT5zll4AaABAg,I0EsOFDA6uM,Directed,1
UgwAsiCf_v0eBqbhqHJ4AaABAg,I0EsOFDA6uM,Directed,1
UgwHaqYm1kzRuFAe5At4AaABAg,I0EsOFDA6uM,Directed,1
UgwwQlPQSKDR0H0AIEp4AaABAg,I0EsOFDA6uM,Directed,1
Ugw-eOCPtpVL1WW_XIR4AaABAg,I0EsOFDA6uM,Directed,1
Ugwy75o12dlzieKcsLR4AaABAg,I0EsOFDA6uM,Directed,1
UgzlsqqVR80B-x6vUEh4AaABAg,I0EsOFDA6uM,Directed,1
Ugx9rDn2bj8PduSiD_p4AaABAg,I0EsOFDA6uM,Directed,1
UgyAyf024swwsYpaafJ4AaABAg,I0EsOFDA6uM,Directed,1
Ugz4E8QsFwTxdtRllWB4AaABAg,I0EsOFDA6uM,Directed,1
UgyJcyJhffA5X8QBTs54AaABAg,I0EsOFDA6uM,Directed,1
UgxpPSI409pM-XzEJKt4AaABAg,I0EsOFDA6uM,Directed,1
UgyjkkS92V3y3eQj9d14AaABAg,I0EsOFDA6uM,Directed,1
UgzARImO4XlS4Voeaql4AaABAg,I0EsOFDA6uM,Directed,1
UgxrD1-_5QqUpS6K7F94AaABAg,I0EsOFDA6uM,Directed,1
Ugz1YO7FqsY2CDtpSTJ4AaABAg,I0EsOFDA6uM,Directed,1
UgynfsLQPc22w092x314AaABAg,I0EsOFDA6uM,Directed,1
UgyeYLjv_X-4tKMRwD14AaABAg,I0EsOFDA6uM,Directed,1
Ugzmt3QWy-CBQB2_gd94AaABAg,I0EsOFDA6uM,Directed,1
Ugz_QoCTO8_3M5YaYj54AaABAg,I0EsOFDA6uM,Directed,1
Ugy-YcV-2whBhuoRkCt4AaABAg,I0EsOFDA6uM,Directed,1
UgylDoF9kz0-x8easM94AaABAg,I0EsOFDA6uM,Directed,1
Ugw2OOQPFrXh1k8QrSt4AaABAg,I0EsOFDA6uM,Directed,1
Ugysm0ZJ69yy-mn_Qfd4AaABAg,I0EsOFDA6uM,Directed,1
UgxMJ4vzX5QFWmw1sJh4AaABAg,I0EsOFDA6uM,Directed,1
UgwOhAUxon6Qfx1twWB4AaABAg,I0EsOFDA6uM,Directed,1
Ugxqv3_GtAFE__BbYVN4AaABAg,I0EsOFDA6uM,Directed,1
Ugw0YqDRiuehzcxEX6p4AaABAg,I0EsOFDA6uM,Directed,1
UgwHe_xsYzf3wMiPe_N4AaABAg,I0EsOFDA6uM,Directed,1
UgzG9BdOp67rKmX18wx4AaABAg,I0EsOFDA6uM,Directed,1
UgzTyCyhY8D-WKj4cux4AaABAg,I0EsOFDA6uM,Directed,1
UgygN1aBn87odxqadpN4AaABAg,I0EsOFDA6uM,Directed,1
UgwDsmIz-OXKMxWACip4AaABAg,I0EsOFDA6uM,Directed,1
UgyBSJ6Zcy-kDV9EC9x4AaABAg,I0EsOFDA6uM,Directed,1
UgyzfldT3RoeYInfIv94AaABAg,I0EsOFDA6uM,Directed,1
UgySurI0JqmLYad6F5F4AaABAg,I0EsOFDA6uM,Directed,1
Ugyz7fveoyfkpmsPUfh4AaABAg,I0EsOFDA6uM,Directed,1
UgxJVZNJz1bXMePTdfh4AaABAg,I0EsOFDA6uM,Directed,1
UgwmkrWyZdYl0RpMvlB4AaABAg,I0EsOFDA6uM,Directed,1
UgyqLqBWt6kv6FCzFFt4AaABAg,I0EsOFDA6uM,Directed,1
Ugy4bDm2Nz1MA_gJTRd4AaABAg,I0EsOFDA6uM,Directed,1
UgxQQvl6f03YenK6CSl4AaABAg,I0EsOFDA6uM,Directed,1
UgyhfVvAmv46fnQ7rth4AaABAg,I0EsOFDA6uM,Directed,1
UgxW9iLZ-HOewq9FckZ4AaABAg,I0EsOFDA6uM,Directed,1
UgwyiT0_Fe9h15MMkpR4AaABAg,I0EsOFDA6uM,Directed,1
UgwQS658TbrytBQ-I7h4AaABAg,I0EsOFDA6uM,Directed,1
UgwneyH4mSgeYU7bGjR4AaABAg,I0EsOFDA6uM,Directed,1
UgxQVQw-_MyqnyhsAS94AaABAg,I0EsOFDA6uM,Directed,1
Ugz_F-TeoP6UQaS8CsF4AaABAg,I0EsOFDA6uM,Directed,1
UgxZsbHpxRJc80xRE2V4AaABAg,I0EsOFDA6uM,Directed,1
Ugx7CFTXTKmDmJkkA1N4AaABAg,I0EsOFDA6uM,Directed,1
UgwQARnwRrhyjCtzWj94AaABAg,I0EsOFDA6uM,Directed,1
Ugz_zucl7xqwEs1-gTd4AaABAg,I0EsOFDA6uM,Directed,1
UgyR8-r96-Y2fuU3wgZ4AaABAg,I0EsOFDA6uM,Directed,1
UgxJED931gi5O3wtZyp4AaABAg,I0EsOFDA6uM,Directed,1
UgyDlYFg0TXSMylYASh4AaABAg,I0EsOFDA6uM,Directed,1
UgzB_w1wIOVuGlQvKNZ4AaABAg,I0EsOFDA6uM,Directed,1
UgxJnefuvnHxo50O6YN4AaABAg,I0EsOFDA6uM,Directed,1
UgyFubFn-oMg-Nm4zel4AaABAg,I0EsOFDA6uM,Directed,1
UgwF-seM3NzKaXHsZPN4AaABAg,I0EsOFDA6uM,Directed,1
