Source,Target,Type,Weight
CMT_11646,Mfx-fux7NGE,Directed,1
CMT_11647,Mfx-fux7NGE,Directed,1
CMT_11648,Mfx-fux7NGE,Directed,1
CMT_11649,Mfx-fux7NGE,Directed,1
CMT_11650,Mfx-fux7NGE,Directed,1
CMT_11651,Mfx-fux7NGE,Directed,1
CMT_11652,Mfx-fux7NGE,Directed,1
CMT_11653,Mfx-fux7NGE,Directed,1
CMT_11654,Mfx-fux7NGE,Directed,1
CMT_11655,Mfx-fux7NGE,Directed,1
CMT_11656,Mfx-fux7NGE,Directed,1
CMT_11657,Mfx-fux7NGE,Directed,1
CMT_11658,Mfx-fux7NGE,Directed,1
CMT_11659,Mfx-fux7NGE,Directed,1
CMT_11660,Mfx-fux7NGE,Directed,1
CMT_11661,Mfx-fux7NGE,Directed,1
CMT_11662,Mfx-fux7NGE,Directed,1
CMT_11663,Mfx-fux7NGE,Directed,1
CMT_11664,Mfx-fux7NGE,Directed,1
CMT_11665,Mfx-fux7NGE,Directed,1
CMT_11666,Mfx-fux7NGE,Directed,1
CMT_11667,Mfx-fux7NGE,Directed,1
CMT_11668,Mfx-fux7NGE,Directed,1
CMT_11669,Mfx-fux7NGE,Directed,1
CMT_11670,Mfx-fux7NGE,Directed,1
CMT_11671,Mfx-fux7NGE,Directed,1
CMT_11672,Mfx-fux7NGE,Directed,1
CMT_11673,Mfx-fux7NGE,Directed,1
CMT_11674,Mfx-fux7NGE,Directed,1
CMT_11675,Mfx-fux7NGE,Directed,1
CMT_11676,Mfx-fux7NGE,Directed,1
CMT_11677,Mfx-fux7NGE,Directed,1
CMT_11678,Mfx-fux7NGE,Directed,1
CMT_11679,Mfx-fux7NGE,Directed,1
CMT_11680,Mfx-fux7NGE,Directed,1
CMT_11681,Mfx-fux7NGE,Directed,1
CMT_11682,Mfx-fux7NGE,Directed,1
CMT_11683,Mfx-fux7NGE,Directed,1
CMT_11684,Mfx-fux7NGE,Directed,1
CMT_11685,Mfx-fux7NGE,Directed,1
CMT_11686,Mfx-fux7NGE,Directed,1
CMT_11687,Mfx-fux7NGE,Directed,1
CMT_11688,Mfx-fux7NGE,Directed,1
CMT_11689,Mfx-fux7NGE,Directed,1
CMT_11690,Mfx-fux7NGE,Directed,1
CMT_11691,Mfx-fux7NGE,Directed,1
CMT_11692,Mfx-fux7NGE,Directed,1
CMT_11693,Mfx-fux7NGE,Directed,1
CMT_11694,Mfx-fux7NGE,Directed,1
CMT_11695,Mfx-fux7NGE,Directed,1
CMT_11696,Mfx-fux7NGE,Directed,1
CMT_11697,Mfx-fux7NGE,Directed,1
CMT_11698,Mfx-fux7NGE,Directed,1
CMT_11699,Mfx-fux7NGE,Directed,1
CMT_11700,Mfx-fux7NGE,Directed,1
CMT_11701,Mfx-fux7NGE,Directed,1
CMT_11702,Mfx-fux7NGE,Directed,1
CMT_11703,Mfx-fux7NGE,Directed,1
CMT_11704,Mfx-fux7NGE,Directed,1
CMT_11705,Mfx-fux7NGE,Directed,1
CMT_11706,Mfx-fux7NGE,Directed,1
CMT_11707,Mfx-fux7NGE,Directed,1
CMT_11708,Mfx-fux7NGE,Directed,1
CMT_11709,Mfx-fux7NGE,Directed,1
CMT_11710,Mfx-fux7NGE,Directed,1
CMT_11711,Mfx-fux7NGE,Directed,1
CMT_11712,Mfx-fux7NGE,Directed,1
CMT_11713,Mfx-fux7NGE,Directed,1
CMT_11714,Mfx-fux7NGE,Directed,1
CMT_11715,Mfx-fux7NGE,Directed,1
CMT_11716,Mfx-fux7NGE,Directed,1
CMT_11717,Mfx-fux7NGE,Directed,1
CMT_11718,Mfx-fux7NGE,Directed,1
CMT_11719,Mfx-fux7NGE,Directed,1
CMT_11720,Mfx-fux7NGE,Directed,1
CMT_11721,Mfx-fux7NGE,Directed,1
CMT_11722,Mfx-fux7NGE,Directed,1
CMT_11723,Mfx-fux7NGE,Directed,1
CMT_11724,Mfx-fux7NGE,Directed,1
CMT_11725,Mfx-fux7NGE,Directed,1
CMT_11726,Mfx-fux7NGE,Directed,1
CMT_11727,Mfx-fux7NGE,Directed,1
CMT_11728,Mfx-fux7NGE,Directed,1
CMT_11729,Mfx-fux7NGE,Directed,1
CMT_11730,Mfx-fux7NGE,Directed,1
CMT_11731,Mfx-fux7NGE,Directed,1
CMT_11732,Mfx-fux7NGE,Directed,1
CMT_11733,Mfx-fux7NGE,Directed,1
CMT_11734,Mfx-fux7NGE,Directed,1
CMT_11735,Mfx-fux7NGE,Directed,1
CMT_11736,Mfx-fux7NGE,Directed,1
CMT_11737,Mfx-fux7NGE,Directed,1
CMT_11738,Mfx-fux7NGE,Directed,1
CMT_11739,Mfx-fux7NGE,Directed,1
CMT_11740,Mfx-fux7NGE,Directed,1
CMT_11741,Mfx-fux7NGE,Directed,1
CMT_11742,Mfx-fux7NGE,Directed,1
CMT_11743,Mfx-fux7NGE,Directed,1
CMT_11744,Mfx-fux7NGE,Directed,1
CMT_11745,Mfx-fux7NGE,Directed,1
CMT_11746,Mfx-fux7NGE,Directed,1
CMT_11747,Mfx-fux7NGE,Directed,1
CMT_11748,Mfx-fux7NGE,Directed,1
CMT_11749,Mfx-fux7NGE,Directed,1
CMT_11750,Mfx-fux7NGE,Directed,1
CMT_11751,Mfx-fux7NGE,Directed,1
CMT_11752,Mfx-fux7NGE,Directed,1
CMT_11753,Mfx-fux7NGE,Directed,1
CMT_11754,I0EsOFDA6uM,Directed,1
CMT_11755,I0EsOFDA6uM,Directed,1
CMT_11756,I0EsOFDA6uM,Directed,1
CMT_11757,I0EsOFDA6uM,Directed,1
CMT_11758,I0EsOFDA6uM,Directed,1
CMT_11759,I0EsOFDA6uM,Directed,1
CMT_11760,I0EsOFDA6uM,Directed,1
CMT_11761,I0EsOFDA6uM,Directed,1
CMT_11762,I0EsOFDA6uM,Directed,1
CMT_11763,I0EsOFDA6uM,Directed,1
CMT_11764,I0EsOFDA6uM,Directed,1
CMT_11765,I0EsOFDA6uM,Directed,1
CMT_11766,I0EsOFDA6uM,Directed,1
CMT_11767,I0EsOFDA6uM,Directed,1
CMT_11768,I0EsOFDA6uM,Directed,1
CMT_11769,I0EsOFDA6uM,Directed,1
CMT_11770,I0EsOFDA6uM,Directed,1
CMT_11771,I0EsOFDA6uM,Directed,1
CMT_11772,I0EsOFDA6uM,Directed,1
CMT_11773,I0EsOFDA6uM,Directed,1
CMT_11774,I0EsOFDA6uM,Directed,1
CMT_11775,I0EsOFDA6uM,Directed,1
CMT_11776,I0EsOFDA6uM,Directed,1
CMT_11777,I0EsOFDA6uM,Directed,1
CMT_11778,I0EsOFDA6uM,Directed,1
CMT_11779,I0EsOFDA6uM,Directed,1
CMT_11780,I0EsOFDA6uM,Directed,1
CMT_11781,I0EsOFDA6uM,Directed,1
CMT_11782,I0EsOFDA6uM,Directed,1
CMT_11783,I0EsOFDA6uM,Directed,1
CMT_11784,I0EsOFDA6uM,Directed,1
CMT_11785,I0EsOFDA6uM,Directed,1
CMT_11786,I0EsOFDA6uM,Directed,1
CMT_11787,I0EsOFDA6uM,Directed,1
CMT_11788,I0EsOFDA6uM,Directed,1
CMT_11789,I0EsOFDA6uM,Directed,1
CMT_11790,I0EsOFDA6uM,Directed,1
CMT_11791,I0EsOFDA6uM,Directed,1
CMT_11792,I0EsOFDA6uM,Directed,1
CMT_11793,I0EsOFDA6uM,Directed,1
CMT_11794,I0EsOFDA6uM,Directed,1
CMT_11795,I0EsOFDA6uM,Directed,1
CMT_11796,I0EsOFDA6uM,Directed,1
CMT_11797,I0EsOFDA6uM,Directed,1
CMT_11798,I0EsOFDA6uM,Directed,1
CMT_11799,I0EsOFDA6uM,Directed,1
CMT_11800,I0EsOFDA6uM,Directed,1
CMT_11801,I0EsOFDA6uM,Directed,1
CMT_11802,I0EsOFDA6uM,Directed,1
CMT_11803,I0EsOFDA6uM,Directed,1
CMT_11804,I0EsOFDA6uM,Directed,1
CMT_11805,I0EsOFDA6uM,Directed,1
CMT_11806,I0EsOFDA6uM,Directed,1
CMT_11807,I0EsOFDA6uM,Directed,1
CMT_11808,I0EsOFDA6uM,Directed,1
CMT_11809,I0EsOFDA6uM,Directed,1
CMT_11810,I0EsOFDA6uM,Directed,1
CMT_11811,I0EsOFDA6uM,Directed,1
CMT_11812,I0EsOFDA6uM,Directed,1
CMT_11813,I0EsOFDA6uM,Directed,1
CMT_11814,I0EsOFDA6uM,Directed,1
CMT_11815,I0EsOFDA6uM,Directed,1
CMT_11816,I0EsOFDA6uM,Directed,1
CMT_11817,I0EsOFDA6uM,Directed,1
CMT_11818,I0EsOFDA6uM,Directed,1
CMT_11819,I0EsOFDA6uM,Directed,1
CMT_11820,I0EsOFDA6uM,Directed,1
CMT_11821,I0EsOFDA6uM,Directed,1
CMT_11822,I0EsOFDA6uM,Directed,1
CMT_11823,I0EsOFDA6uM,Directed,1
CMT_11824,I0EsOFDA6uM,Directed,1
CMT_11825,I0EsOFDA6uM,Directed,1
CMT_11826,I0EsOFDA6uM,Directed,1
CMT_11827,I0EsOFDA6uM,Directed,1
CMT_11828,I0EsOFDA6uM,Directed,1
CMT_11829,I0EsOFDA6uM,Directed,1
CMT_11830,I0EsOFDA6uM,Directed,1
CMT_11831,I0EsOFDA6uM,Directed,1
CMT_11832,I0EsOFDA6uM,Directed,1
CMT_11833,I0EsOFDA6uM,Directed,1
CMT_11834,I0EsOFDA6uM,Directed,1
CMT_11835,I0EsOFDA6uM,Directed,1
CMT_11836,I0EsOFDA6uM,Directed,1
CMT_11837,I0EsOFDA6uM,Directed,1
CMT_11838,I0EsOFDA6uM,Directed,1
CMT_11839,I0EsOFDA6uM,Directed,1
CMT_11840,I0EsOFDA6uM,Directed,1
CMT_11841,I0EsOFDA6uM,Directed,1
CMT_11842,I0EsOFDA6uM,Directed,1
CMT_11843,I0EsOFDA6uM,Directed,1
CMT_11844,I0EsOFDA6uM,Directed,1
CMT_11845,I0EsOFDA6uM,Directed,1
CMT_11846,I0EsOFDA6uM,Directed,1
CMT_11847,I0EsOFDA6uM,Directed,1
CMT_11848,I0EsOFDA6uM,Directed,1
CMT_11849,I0EsOFDA6uM,Directed,1
CMT_11850,I0EsOFDA6uM,Directed,1
CMT_11851,I0EsOFDA6uM,Directed,1
CMT_11852,I0EsOFDA6uM,Directed,1
CMT_11853,I0EsOFDA6uM,Directed,1
CMT_11854,I0EsOFDA6uM,Directed,1
CMT_11855,I0EsOFDA6uM,Directed,1
CMT_11856,I0EsOFDA6uM,Directed,1
CMT_11857,I0EsOFDA6uM,Directed,1
CMT_11858,I0EsOFDA6uM,Directed,1
CMT_11859,I0EsOFDA6uM,Directed,1
CMT_11860,I0EsOFDA6uM,Directed,1
CMT_11861,I0EsOFDA6uM,Directed,1
CMT_11862,I0EsOFDA6uM,Directed,1
CMT_11863,I0EsOFDA6uM,Directed,1
CMT_11864,I0EsOFDA6uM,Directed,1
CMT_11865,I0EsOFDA6uM,Directed,1
CMT_11866,I0EsOFDA6uM,Directed,1
CMT_11867,I0EsOFDA6uM,Directed,1
CMT_11868,I0EsOFDA6uM,Directed,1
CMT_11869,I0EsOFDA6uM,Directed,1
CMT_11870,I0EsOFDA6uM,Directed,1
CMT_11871,I0EsOFDA6uM,Directed,1
CMT_11872,I0EsOFDA6uM,Directed,1
CMT_11873,I0EsOFDA6uM,Directed,1
CMT_11874,I0EsOFDA6uM,Directed,1
CMT_11875,I0EsOFDA6uM,Directed,1
CMT_11876,I0EsOFDA6uM,Directed,1
CMT_11877,I0EsOFDA6uM,Directed,1
CMT_11878,I0EsOFDA6uM,Directed,1
CMT_11879,I0EsOFDA6uM,Directed,1
CMT_11880,I0EsOFDA6uM,Directed,1
CMT_11881,I0EsOFDA6uM,Directed,1
CMT_11882,I0EsOFDA6uM,Directed,1
CMT_11883,I0EsOFDA6uM,Directed,1
CMT_11884,I0EsOFDA6uM,Directed,1
CMT_11885,I0EsOFDA6uM,Directed,1
CMT_11886,I0EsOFDA6uM,Directed,1
CMT_11887,I0EsOFDA6uM,Directed,1
CMT_11888,I0EsOFDA6uM,Directed,1
CMT_11889,I0EsOFDA6uM,Directed,1
CMT_11890,I0EsOFDA6uM,Directed,1
CMT_11891,I0EsOFDA6uM,Directed,1
CMT_11892,I0EsOFDA6uM,Directed,1
CMT_11893,I0EsOFDA6uM,Directed,1
CMT_11894,I0EsOFDA6uM,Directed,1
CMT_11895,I0EsOFDA6uM,Directed,1
CMT_11896,I0EsOFDA6uM,Directed,1
CMT_11897,I0EsOFDA6uM,Directed,1
CMT_11898,I0EsOFDA6uM,Directed,1
CMT_11899,I0EsOFDA6uM,Directed,1
CMT_11900,I0EsOFDA6uM,Directed,1
CMT_11901,I0EsOFDA6uM,Directed,1
CMT_11902,I0EsOFDA6uM,Directed,1
CMT_11903,I0EsOFDA6uM,Directed,1
CMT_11904,I0EsOFDA6uM,Directed,1
CMT_11905,I0EsOFDA6uM,Directed,1
CMT_11906,I0EsOFDA6uM,Directed,1
CMT_11907,I0EsOFDA6uM,Directed,1
CMT_11908,I0EsOFDA6uM,Directed,1
CMT_11909,I0EsOFDA6uM,Directed,1
CMT_11910,I0EsOFDA6uM,Directed,1
CMT_11911,I0EsOFDA6uM,Directed,1
CMT_11912,I0EsOFDA6uM,Directed,1
CMT_11913,I0EsOFDA6uM,Directed,1
CMT_11914,I0EsOFDA6uM,Directed,1
CMT_11915,I0EsOFDA6uM,Directed,1
CMT_11916,I0EsOFDA6uM,Directed,1
CMT_11917,I0EsOFDA6uM,Directed,1
CMT_11918,I0EsOFDA6uM,Directed,1
CMT_11919,I0EsOFDA6uM,Directed,1
CMT_11920,I0EsOFDA6uM,Directed,1
CMT_11921,I0EsOFDA6uM,Directed,1
CMT_11922,I0EsOFDA6uM,Directed,1
CMT_11923,I0EsOFDA6uM,Directed,1
CMT_11924,I0EsOFDA6uM,Directed,1
CMT_11925,I0EsOFDA6uM,Directed,1
CMT_11926,I0EsOFDA6uM,Directed,1
CMT_11927,I0EsOFDA6uM,Directed,1
CMT_11928,I0EsOFDA6uM,Directed,1
CMT_11929,I0EsOFDA6uM,Directed,1
CMT_11930,I0EsOFDA6uM,Directed,1
CMT_11931,I0EsOFDA6uM,Directed,1
CMT_11932,I0EsOFDA6uM,Directed,1
CMT_11933,I0EsOFDA6uM,Directed,1
CMT_11934,I0EsOFDA6uM,Directed,1
CMT_11935,I0EsOFDA6uM,Directed,1
CMT_11936,I0EsOFDA6uM,Directed,1
CMT_11937,I0EsOFDA6uM,Directed,1
CMT_11938,I0EsOFDA6uM,Directed,1
CMT_11939,I0EsOFDA6uM,Directed,1
CMT_11940,I0EsOFDA6uM,Directed,1
CMT_11941,I0EsOFDA6uM,Directed,1
CMT_11942,I0EsOFDA6uM,Directed,1
CMT_11943,I0EsOFDA6uM,Directed,1
CMT_11944,I0EsOFDA6uM,Directed,1
CMT_11945,I0EsOFDA6uM,Directed,1
CMT_11946,I0EsOFDA6uM,Directed,1
CMT_11947,I0EsOFDA6uM,Directed,1
CMT_11948,I0EsOFDA6uM,Directed,1
CMT_11949,I0EsOFDA6uM,Directed,1
CMT_11950,I0EsOFDA6uM,Directed,1
CMT_11951,I0EsOFDA6uM,Directed,1
CMT_11952,I0EsOFDA6uM,Directed,1
CMT_11953,I0EsOFDA6uM,Directed,1
CMT_11954,I0EsOFDA6uM,Directed,1
CMT_11955,I0EsOFDA6uM,Directed,1
CMT_11956,I0EsOFDA6uM,Directed,1
CMT_11957,I0EsOFDA6uM,Directed,1
CMT_11958,I0EsOFDA6uM,Directed,1
CMT_11959,I0EsOFDA6uM,Directed,1
CMT_11960,I0EsOFDA6uM,Directed,1
CMT_11961,I0EsOFDA6uM,Directed,1
CMT_11962,I0EsOFDA6uM,Directed,1
CMT_11963,I0EsOFDA6uM,Directed,1
CMT_11964,I0EsOFDA6uM,Directed,1
CMT_11965,I0EsOFDA6uM,Directed,1
CMT_11966,I0EsOFDA6uM,Directed,1
CMT_11967,I0EsOFDA6uM,Directed,1
CMT_11968,I0EsOFDA6uM,Directed,1
CMT_11969,I0EsOFDA6uM,Directed,1
CMT_11970,I0EsOFDA6uM,Directed,1
CMT_11971,I0EsOFDA6uM,Directed,1
CMT_11972,I0EsOFDA6uM,Directed,1
CMT_11973,I0EsOFDA6uM,Directed,1
CMT_11974,I0EsOFDA6uM,Directed,1
CMT_11975,I0EsOFDA6uM,Directed,1
CMT_11976,I0EsOFDA6uM,Directed,1
CMT_11977,I0EsOFDA6uM,Directed,1
CMT_11978,I0EsOFDA6uM,Directed,1
CMT_11979,I0EsOFDA6uM,Directed,1
CMT_11980,I0EsOFDA6uM,Directed,1
CMT_11981,I0EsOFDA6uM,Directed,1
CMT_11982,I0EsOFDA6uM,Directed,1
CMT_11983,I0EsOFDA6uM,Directed,1
CMT_11984,I0EsOFDA6uM,Directed,1
CMT_11985,I0EsOFDA6uM,Directed,1
CMT_11986,I0EsOFDA6uM,Directed,1
CMT_11987,I0EsOFDA6uM,Directed,1
CMT_11988,I0EsOFDA6uM,Directed,1
CMT_11989,I0EsOFDA6uM,Directed,1
CMT_11990,I0EsOFDA6uM,Directed,1
CMT_11991,I0EsOFDA6uM,Directed,1
CMT_11992,I0EsOFDA6uM,Directed,1
CMT_11993,I0EsOFDA6uM,Directed,1
CMT_11994,I0EsOFDA6uM,Directed,1
CMT_11995,I0EsOFDA6uM,Directed,1
CMT_11996,I0EsOFDA6uM,Directed,1
CMT_11997,I0EsOFDA6uM,Directed,1
CMT_11998,I0EsOFDA6uM,Directed,1
CMT_11999,I0EsOFDA6uM,Directed,1
CMT_12000,I0EsOFDA6uM,Directed,1
CMT_12001,I0EsOFDA6uM,Directed,1
CMT_12002,I0EsOFDA6uM,Directed,1
CMT_12003,I0EsOFDA6uM,Directed,1
CMT_12004,I0EsOFDA6uM,Directed,1
CMT_12005,I0EsOFDA6uM,Directed,1
CMT_12006,I0EsOFDA6uM,Directed,1
CMT_12007,I0EsOFDA6uM,Directed,1
CMT_12008,I0EsOFDA6uM,Directed,1
CMT_12009,I0EsOFDA6uM,Directed,1
CMT_12010,I0EsOFDA6uM,Directed,1
CMT_12011,I0EsOFDA6uM,Directed,1
CMT_12012,I0EsOFDA6uM,Directed,1
CMT_12013,I0EsOFDA6uM,Directed,1
CMT_12014,I0EsOFDA6uM,Directed,1
CMT_12015,I0EsOFDA6uM,Directed,1
CMT_12016,I0EsOFDA6uM,Directed,1
CMT_12017,I0EsOFDA6uM,Directed,1
CMT_12018,I0EsOFDA6uM,Directed,1
CMT_12019,I0EsOFDA6uM,Directed,1
CMT_12020,I0EsOFDA6uM,Directed,1
CMT_12021,I0EsOFDA6uM,Directed,1
CMT_12022,I0EsOFDA6uM,Directed,1
CMT_12023,I0EsOFDA6uM,Directed,1
CMT_12024,I0EsOFDA6uM,Directed,1
CMT_12025,I0EsOFDA6uM,Directed,1
CMT_12026,I0EsOFDA6uM,Directed,1
CMT_12027,I0EsOFDA6uM,Directed,1
CMT_12028,I0EsOFDA6uM,Directed,1
CMT_12029,I0EsOFDA6uM,Directed,1
CMT_12030,I0EsOFDA6uM,Directed,1
CMT_12031,I0EsOFDA6uM,Directed,1
CMT_12032,I0EsOFDA6uM,Directed,1
CMT_12033,I0EsOFDA6uM,Directed,1
CMT_12034,I0EsOFDA6uM,Directed,1
CMT_12035,I0EsOFDA6uM,Directed,1
CMT_12036,I0EsOFDA6uM,Directed,1
CMT_12037,I0EsOFDA6uM,Directed,1
CMT_12038,I0EsOFDA6uM,Directed,1
CMT_12039,I0EsOFDA6uM,Directed,1
CMT_12040,I0EsOFDA6uM,Directed,1
CMT_12041,I0EsOFDA6uM,Directed,1
CMT_12042,I0EsOFDA6uM,Directed,1
CMT_12043,I0EsOFDA6uM,Directed,1
CMT_12044,I0EsOFDA6uM,Directed,1
CMT_12045,I0EsOFDA6uM,Directed,1
CMT_12046,I0EsOFDA6uM,Directed,1
CMT_12047,I0EsOFDA6uM,Directed,1
CMT_12048,I0EsOFDA6uM,Directed,1
CMT_12049,I0EsOFDA6uM,Directed,1
CMT_12050,I0EsOFDA6uM,Directed,1
CMT_12051,I0EsOFDA6uM,Directed,1
CMT_12052,I0EsOFDA6uM,Directed,1
CMT_12053,I0EsOFDA6uM,Directed,1
CMT_12054,I0EsOFDA6uM,Directed,1
CMT_12055,I0EsOFDA6uM,Directed,1
CMT_12056,I0EsOFDA6uM,Directed,1
CMT_12057,I0EsOFDA6uM,Directed,1
CMT_12058,I0EsOFDA6uM,Directed,1
CMT_12059,I0EsOFDA6uM,Directed,1
CMT_12060,I0EsOFDA6uM,Directed,1
CMT_12061,I0EsOFDA6uM,Directed,1
CMT_12062,I0EsOFDA6uM,Directed,1
CMT_12063,I0EsOFDA6uM,Directed,1
CMT_12064,I0EsOFDA6uM,Directed,1
CMT_12065,I0EsOFDA6uM,Directed,1
CMT_12066,I0EsOFDA6uM,Directed,1
CMT_12067,I0EsOFDA6uM,Directed,1
CMT_12068,I0EsOFDA6uM,Directed,1
CMT_12069,I0EsOFDA6uM,Directed,1
CMT_12070,I0EsOFDA6uM,Directed,1
CMT_12071,I0EsOFDA6uM,Directed,1
CMT_12072,I0EsOFDA6uM,Directed,1
CMT_12073,I0EsOFDA6uM,Directed,1
CMT_12074,I0EsOFDA6uM,Directed,1
CMT_12075,I0EsOFDA6uM,Directed,1
CMT_12076,I0EsOFDA6uM,Directed,1
CMT_12077,I0EsOFDA6uM,Directed,1
CMT_12078,I0EsOFDA6uM,Directed,1
CMT_12079,I0EsOFDA6uM,Directed,1
CMT_12080,I0EsOFDA6uM,Directed,1
CMT_12081,I0EsOFDA6uM,Directed,1
CMT_12082,I0EsOFDA6uM,Directed,1
CMT_12083,I0EsOFDA6uM,Directed,1
CMT_12084,I0EsOFDA6uM,Directed,1
CMT_12085,I0EsOFDA6uM,Directed,1
CMT_12086,I0EsOFDA6uM,Directed,1
CMT_12087,I0EsOFDA6uM,Directed,1
CMT_12088,I0EsOFDA6uM,Directed,1
CMT_12089,I0EsOFDA6uM,Directed,1
CMT_12090,I0EsOFDA6uM,Directed,1
CMT_12091,I0EsOFDA6uM,Directed,1
CMT_12092,I0EsOFDA6uM,Directed,1
CMT_12093,I0EsOFDA6uM,Directed,1
CMT_12094,I0EsOFDA6uM,Directed,1
CMT_12095,I0EsOFDA6uM,Directed,1
CMT_12096,I0EsOFDA6uM,Directed,1
CMT_12097,I0EsOFDA6uM,Directed,1
CMT_12098,I0EsOFDA6uM,Directed,1
CMT_12099,I0EsOFDA6uM,Directed,1
CMT_12100,I0EsOFDA6uM,Directed,1
CMT_12101,I0EsOFDA6uM,Directed,1
CMT_12102,I0EsOFDA6uM,Directed,1
CMT_12103,I0EsOFDA6uM,Directed,1
CMT_12104,I0EsOFDA6uM,Directed,1
CMT_12105,I0EsOFDA6uM,Directed,1
CMT_12106,I0EsOFDA6uM,Directed,1
CMT_12107,I0EsOFDA6uM,Directed,1
CMT_12108,I0EsOFDA6uM,Directed,1
CMT_12109,I0EsOFDA6uM,Directed,1
CMT_12110,I0EsOFDA6uM,Directed,1
CMT_12111,I0EsOFDA6uM,Directed,1
CMT_12112,I0EsOFDA6uM,Directed,1
CMT_12113,I0EsOFDA6uM,Directed,1
CMT_12114,I0EsOFDA6uM,Directed,1
CMT_12115,I0EsOFDA6uM,Directed,1
CMT_12116,I0EsOFDA6uM,Directed,1
CMT_12117,I0EsOFDA6uM,Directed,1
CMT_12118,I0EsOFDA6uM,Directed,1
CMT_12119,I0EsOFDA6uM,Directed,1
CMT_12120,I0EsOFDA6uM,Directed,1
CMT_12121,I0EsOFDA6uM,Directed,1
CMT_12122,I0EsOFDA6uM,Directed,1
CMT_12123,I0EsOFDA6uM,Directed,1
CMT_12124,I0EsOFDA6uM,Directed,1
CMT_12125,I0EsOFDA6uM,Directed,1
CMT_12126,I0EsOFDA6uM,Directed,1
CMT_12127,I0EsOFDA6uM,Directed,1
CMT_12128,I0EsOFDA6uM,Directed,1
CMT_12129,I0EsOFDA6uM,Directed,1
CMT_12130,I0EsOFDA6uM,Directed,1
CMT_12131,I0EsOFDA6uM,Directed,1
CMT_12132,I0EsOFDA6uM,Directed,1
CMT_12133,I0EsOFDA6uM,Directed,1
CMT_12134,I0EsOFDA6uM,Directed,1
CMT_12135,I0EsOFDA6uM,Directed,1
CMT_12136,I0EsOFDA6uM,Directed,1
CMT_12137,I0EsOFDA6uM,Directed,1
CMT_12138,I0EsOFDA6uM,Directed,1
CMT_12139,I0EsOFDA6uM,Directed,1
CMT_12140,I0EsOFDA6uM,Directed,1
CMT_12141,I0EsOFDA6uM,Directed,1
CMT_12142,I0EsOFDA6uM,Directed,1
CMT_12143,I0EsOFDA6uM,Directed,1
CMT_12144,I0EsOFDA6uM,Directed,1
CMT_12145,I0EsOFDA6uM,Directed,1
CMT_12146,I0EsOFDA6uM,Directed,1
CMT_12147,I0EsOFDA6uM,Directed,1
CMT_12148,I0EsOFDA6uM,Directed,1
CMT_12149,I0EsOFDA6uM,Directed,1
CMT_12150,I0EsOFDA6uM,Directed,1
CMT_12151,I0EsOFDA6uM,Directed,1
CMT_12152,I0EsOFDA6uM,Directed,1
CMT_12153,I0EsOFDA6uM,Directed,1
CMT_12154,I0EsOFDA6uM,Directed,1
CMT_12155,I0EsOFDA6uM,Directed,1
CMT_12156,I0EsOFDA6uM,Directed,1
CMT_12157,I0EsOFDA6uM,Directed,1
CMT_12158,I0EsOFDA6uM,Directed,1
CMT_12159,I0EsOFDA6uM,Directed,1
CMT_12160,I0EsOFDA6uM,Directed,1
CMT_12161,I0EsOFDA6uM,Directed,1
CMT_12162,I0EsOFDA6uM,Directed,1
CMT_12163,I0EsOFDA6uM,Directed,1
CMT_12164,I0EsOFDA6uM,Directed,1
CMT_12165,I0EsOFDA6uM,Directed,1
CMT_12166,I0EsOFDA6uM,Directed,1
CMT_12167,I0EsOFDA6uM,Directed,1
CMT_12168,I0EsOFDA6uM,Directed,1
CMT_12169,I0EsOFDA6uM,Directed,1
CMT_12170,I0EsOFDA6uM,Directed,1
CMT_12171,I0EsOFDA6uM,Directed,1
CMT_12172,I0EsOFDA6uM,Directed,1
CMT_12173,I0EsOFDA6uM,Directed,1
CMT_12174,I0EsOFDA6uM,Directed,1
CMT_12175,I0EsOFDA6uM,Directed,1
CMT_12176,I0EsOFDA6uM,Directed,1
CMT_12177,I0EsOFDA6uM,Directed,1
CMT_12178,I0EsOFDA6uM,Directed,1
CMT_12179,I0EsOFDA6uM,Directed,1
CMT_12180,I0EsOFDA6uM,Directed,1
CMT_12181,I0EsOFDA6uM,Directed,1
CMT_12182,I0EsOFDA6uM,Directed,1
CMT_12183,I0EsOFDA6uM,Directed,1
CMT_12184,I0EsOFDA6uM,Directed,1
CMT_12185,I0EsOFDA6uM,Directed,1
CMT_12186,I0EsOFDA6uM,Directed,1
CMT_12187,I0EsOFDA6uM,Directed,1
CMT_12188,I0EsOFDA6uM,Directed,1
CMT_12189,I0EsOFDA6uM,Directed,1
CMT_12190,I0EsOFDA6uM,Directed,1
CMT_12191,I0EsOFDA6uM,Directed,1
CMT_12192,I0EsOFDA6uM,Directed,1
CMT_12193,I0EsOFDA6uM,Directed,1
CMT_12194,I0EsOFDA6uM,Directed,1
CMT_12195,I0EsOFDA6uM,Directed,1
CMT_12196,I0EsOFDA6uM,Directed,1
CMT_12197,I0EsOFDA6uM,Directed,1
CMT_12198,I0EsOFDA6uM,Directed,1
CMT_12199,I0EsOFDA6uM,Directed,1
CMT_12200,I0EsOFDA6uM,Directed,1
CMT_12201,I0EsOFDA6uM,Directed,1
CMT_12202,I0EsOFDA6uM,Directed,1
CMT_12203,I0EsOFDA6uM,Directed,1
CMT_12204,I0EsOFDA6uM,Directed,1
